"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/26/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/27/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"02/28/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/01/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/02/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/03/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/04/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/05/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/06/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/07/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/08/2018","AQS","530330080","2","0.4","ppm","5","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/09/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","10","42.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/12/2018","AQS","530330080","2","0.4","ppm","5","SEATTLE - BEACON HILL","12","50.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/13/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/14/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/15/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/16/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/17/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/18/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/19/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/20/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/21/2018","AQS","530330080","2","0.4","ppm","5","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/22/2018","AQS","530330080","2","0.4","ppm","5","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/23/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/24/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/25/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/26/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/27/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/28/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/29/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/30/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"03/31/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/01/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/02/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/03/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/04/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/05/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/06/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/07/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/08/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/09/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/10/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/11/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/12/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/13/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/14/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/15/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/16/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/17/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/18/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","16","67.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/19/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/20/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/21/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/22/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/23/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/24/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/25/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/26/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/27/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/28/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/29/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"04/30/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/01/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/02/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/03/2018","AQS","530330080","2","0.4","ppm","5","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/04/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/05/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/06/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/07/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/08/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/09/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/10/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/11/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/12/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","22","92.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/14/2018","AQS","530330080","2","0.4","ppm","5","SEATTLE - BEACON HILL","13","54.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/15/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/16/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/17/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/18/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/19/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/20/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/21/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/22/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/23/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/24/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/25/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/26/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/27/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/28/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/29/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/30/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"05/31/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/01/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/02/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/03/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/04/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/05/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/06/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/07/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/08/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/09/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/10/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/11/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/12/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/13/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/14/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/15/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/16/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/17/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/18/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/19/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/20/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/21/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/22/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/23/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/24/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/25/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/26/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/27/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/28/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/29/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"06/30/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","14","58.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/02/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","13","54.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/03/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/04/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/05/2018","AQS","530330080","2","0.3","ppm","3","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/06/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/07/2018","AQS","530330080","2","0.1","ppm","1","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
"07/08/2018","AQS","530330080","2","0.2","ppm","2","SEATTLE - BEACON HILL","24","100.0000","42101","Carbon monoxide","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.568236","-122.308628"
